income,loan_purpose,coop_unit,trem_months,state_clean,first_hoam_loan,gender,age,num_units,credit_score,prop_typ,int_rate
62196,2,2,180,19,2,1,68,1,5,1,3.25
26244,2,2,360,19,2,1,65,1,5,1,4.25
38424,2,2,180,19,2,2,63,1,5,1,3.25
38328,2,2,240,19,2,1,70,1,4,1,3.75
53976,2,2,360,19,2,1,62,1,2,1,3.88
33000,1,2,360,19,1,2,28,1,2,11,4
56172,2,2,360,19,2,3,40,1,2,7,4.38
51984,2,2,180,19,2,1,49,1,2,1,3.38
60348,2,2,180,19,2,1,44,1,3,1,3.5
29160,2,2,180,19,2,1,54,1,4,6,3.5
97152,2,2,120,19,2,1,45,1,4,1,3.38
24060,1,2,240,19,2,1,29,1,4,1,3.5
114996,1,2,360,19,1,1,26,1,4,1,4
90936,1,2,240,19,2,1,43,1,5,1,3.63
36996,1,2,240,19,1,2,27,1,5,1,3.75
129996,1,2,180,19,2,2,51,1,5,1,3.38
69996,1,2,240,19,1,2,26,1,5,1,3.63
40656,2,2,180,19,2,1,48,1,5,1,3.5
52980,1,2,180,19,2,1,58,1,5,1,3.25
76620,2,2,180,19,2,1,55,1,5,1,3.38
102000,1,2,360,19,2,1,36,1,5,1,4
111108,2,2,240,19,2,1,41,1,5,1,3.75
239795,2,2,360,19,2,1,54,1,5,1,4.63
87687,2,2,240,19,2,1,37,2,4,1,4.13
87536,1,2,360,19,2,1,49,1,5,1,4.5
88822,2,2,360,19,2,2,38,2,5,1,4.25
229652,1,2,360,19,2,1,43,1,5,1,4.13
289710,2,2,360,19,2,1,60,3,5,1,4.25
109102,1,2,360,19,2,1,35,1,2,1,4.63
164589,2,2,360,19,2,1,50,1,5,1,4
66712,1,2,360,19,1,2,57,1,5,1,4.38
180857,2,2,360,19,2,1,52,1,5,1,4
283698,2,2,240,19,2,1,45,1,3,6,3.88
142967,1,2,360,19,2,1,26,1,4,1,4.38
96722,2,2,360,19,2,1,61,1,5,1,4.13
342624,1,2,360,19,1,1,34,1,5,1,4.25
221021,2,2,180,19,2,3,57,1,5,7,3.63
177115,2,2,180,19,2,2,34,1,5,1,3.63
70174,2,2,360,19,2,1,38,1,5,1,4.25
138852,2,2,360,19,2,1,60,1,5,1,4.13
114000,1,2,360,19,1,1,37,1,5,1,4.38
41535,2,2,240,19,2,1,71,1,4,1,3.5
104213,1,2,360,19,2,1,34,1,3,1,4.13
81854,1,2,180,19,1,2,48,1,3,1,3.38
60855,1,2,360,19,1,1,47,1,2,1,3.88
102384,1,2,360,19,2,1,36,1,3,1,4.38
79958,2,2,180,19,2,1,65,1,4,1,3.5
88400,2,2,240,19,2,1,31,1,5,2,3.88
85020,1,2,360,19,2,1,32,1,5,1,4
154076,1,2,180,19,2,1,53,1,5,1,3.38
29120,2,2,240,19,2,2,41,1,3,11,3.75
35069,1,2,360,19,1,2,25,1,4,1,4.13
84732,2,2,180,19,2,1,31,1,4,6,3.5
95931,2,2,240,19,2,2,56,1,4,1,3.75
36509,1,2,360,19,1,1,65,1,4,1,4.13
88326,1,2,360,19,2,2,37,1,5,11,4.13
83808,2,2,240,19,2,1,62,1,5,7,3.88
85671,1,2,360,19,1,1,29,1,5,1,4
70740,1,2,360,19,1,1,37,1,5,1,4.5
41160,1,2,360,19,1,2,55,1,5,1,4.38
139851,1,2,360,19,2,1,39,1,5,1,4.13
51397,1,2,360,19,1,1,56,1,5,2,3.88
82120,1,2,360,19,2,2,33,1,4,1,4
106387,1,2,360,19,2,1,34,1,4,2,4.13
136774,2,2,240,19,2,1,28,1,5,7,3.75
82867,1,2,360,19,2,1,38,1,5,1,4.5
50478,1,2,360,19,1,2,23,1,4,1,4.38
75758,1,2,240,19,2,1,33,1,5,7,3.88
120000,1,2,360,19,2,1,44,1,3,1,4
137325,1,2,360,19,2,1,56,1,5,1,4.25
265201,2,2,360,19,2,1,27,2,4,1,4
154410,1,2,240,19,1,3,43,1,5,7,3.75
74299,1,2,360,19,2,1,37,1,4,1,4.25
160680,1,2,240,19,2,2,41,1,5,1,4
300441,1,2,360,19,2,2,40,1,5,1,4
60341,1,2,360,19,1,1,26,1,4,4,4.13
78577,2,2,240,19,2,1,42,1,5,1,3.75
471083,1,2,360,19,2,1,41,1,5,11,4.13
108717,2,2,240,19,2,1,48,1,5,1,4.13
114719,1,2,360,19,2,1,66,1,4,1,4.38
111947,2,2,360,20,2,1,65,1,4,1,4.75
163652,1,2,360,20,2,3,48,1,4,1,4.63
136642,2,2,360,20,2,1,32,1,5,1,4
163620,2,2,360,20,2,2,57,1,5,1,4.13
161067,2,2,360,20,2,3,40,1,5,1,4.13
110712,1,2,360,20,2,1,44,1,5,1,3.75
240000,2,2,360,20,2,3,65,1,4,1,4
120569,2,2,360,20,2,3,54,1,4,1,4.13
196547,1,2,360,20,2,1,38,1,4,1,4.25
270807,1,2,360,20,1,2,46,1,5,1,4.88
167200,2,2,360,20,2,3,29,1,5,1,4
153711,1,2,360,20,2,3,32,1,5,1,4.13
129575,2,2,360,20,2,1,39,1,5,1,4.38
187530,1,2,360,20,1,1,37,1,4,1,4.63
117967,2,2,180,20,2,3,59,1,5,4,3.25
257832,2,2,180,20,2,3,81,1,5,1,3.5
91250,1,2,360,20,1,1,31,1,5,1,4.38
438360,2,2,180,20,2,3,59,1,5,1,3.5
84393,2,2,360,20,2,1,46,1,5,1,4.13
156949,2,2,360,20,2,3,35,1,5,1,4.5
156949,2,2,360,20,2,3,36,1,5,1,4.13
96845,1,2,360,20,1,3,28,1,5,1,4.13
184949,2,2,360,20,2,3,55,1,5,1,4.25
99792,2,2,360,20,2,3,42,1,5,1,4.38
169392,2,2,360,20,2,3,46,1,5,1,4.25
83660,2,2,360,20,2,3,43,1,4,1,4
127537,2,2,360,20,2,3,41,1,5,1,4.25
177000,2,2,360,20,2,1,37,1,5,1,4.75
130912,1,2,360,20,2,3,29,1,5,1,4.38
126742,2,2,360,20,2,3,38,1,5,1,4.13
119712,2,2,360,20,2,3,38,1,5,7,4.5
115000,2,2,360,20,2,1,47,1,5,1,4.13
90000,1,2,360,20,2,3,42,1,5,1,4.13
141840,2,2,360,20,2,1,47,1,5,1,4.5
128195,1,2,360,20,2,1,47,1,5,1,4.25
238720,2,2,240,19,2,1,37,1,4,6,3.88
38733,2,2,240,19,2,1,30,2,5,1,3.5
41823,2,2,300,19,2,2,33,1,4,1,3.88
146136,1,2,360,20,1,1,36,1,5,1,4.63
67600,1,2,360,19,2,1,53,1,5,1,3.88
161025,2,2,360,20,2,1,37,1,5,1,4.25
37315,1,2,360,19,2,1,31,1,5,1,4.13
28019,2,2,360,19,2,2,42,1,5,1,4
106939,1,2,240,19,1,1,39,1,5,1,3.88
282312,2,2,360,20,2,1,49,1,4,1,4.25
150629,2,2,360,20,2,3,51,1,5,1,4.13
138696,2,2,360,20,2,1,38,1,4,1,4.63
198344,1,2,360,20,2,1,40,1,5,1,4.75
192108,1,2,360,20,2,1,39,1,5,1,4.38
150000,1,2,360,20,2,3,33,1,5,1,4.63
201926,1,2,360,20,2,3,51,1,5,7,4.5
72960,2,2,360,20,2,3,69,1,5,1,4
114195,1,2,360,20,2,1,73,1,5,2,4.63
131731,2,2,360,20,2,1,40,1,5,1,4.25
76009,2,2,360,20,2,3,39,1,4,1,4.5
124784,1,2,180,20,1,3,38,1,4,1,3.38
278420,1,2,360,20,2,1,35,1,5,1,4.25
101910,2,2,360,20,2,2,46,1,5,1,3.88
206609,2,2,360,20,2,3,45,1,4,1,4.13
135195,2,2,360,20,2,1,38,1,5,1,4.13
202220,2,2,360,20,2,3,44,1,4,1,4.5
143411,2,2,360,20,2,3,46,1,5,1,4.25
198721,2,2,360,20,2,1,37,1,5,1,4
172131,2,2,360,20,2,3,33,1,5,1,4.38
249402,2,2,360,20,2,3,48,1,5,6,4.13
206129,2,2,180,20,2,1,44,1,4,1,3.5
162507,1,2,180,20,2,1,41,1,3,2,3.5
247980,2,2,360,20,2,3,38,1,5,1,4.13
103765,1,2,360,20,1,1,34,1,5,1,4.38
143291,2,2,360,20,2,3,49,1,5,1,4.13
149883,2,2,360,20,2,3,40,1,5,2,4.25
225885,1,2,360,20,1,1,39,1,4,1,4.25
182808,1,2,360,20,2,1,44,1,5,1,4
124512,1,2,360,20,2,1,40,1,5,1,4.5
123972,1,2,360,19,1,1,38,1,4,1,4.38
104857,1,2,360,19,1,1,67,1,4,1,4.25
219660,1,2,360,19,1,1,53,1,4,11,4.13
167412,2,2,360,19,2,1,64,1,5,2,4
145159,1,2,360,19,2,1,64,1,4,1,4
462312,1,2,360,19,2,1,65,1,4,1,3.88
201696,1,2,360,19,2,2,62,1,5,1,3.75
84000,1,2,360,19,2,1,39,1,3,1,4
246156,1,2,360,20,2,1,44,1,5,1,4.13
283320,1,2,360,19,2,1,45,1,4,1,4.13
179830,1,2,360,19,1,2,38,1,4,1,4.38
128054,2,2,360,20,2,3,60,1,4,1,4.13
165697,1,2,360,20,2,2,59,1,4,1,4.38
184161,2,2,360,19,2,1,51,1,5,1,4.13
153650,1,2,360,19,1,2,33,1,4,1,4.13
145000,2,2,360,20,2,3,52,1,4,6,4.75
94512,1,2,360,20,1,2,29,1,4,1,4.38
197412,1,2,360,20,1,2,42,1,3,1,3.88
577980,1,2,360,20,2,1,46,1,4,1,4.25
313980,1,2,360,20,2,1,61,1,5,1,4.38
130004,1,2,360,19,1,1,34,1,4,1,4.5
185124,1,2,360,20,2,1,42,1,5,1,4.13
162906,1,2,360,20,2,1,42,1,5,1,4
224784,1,2,360,20,1,1,32,1,3,1,4.25
68583,1,2,240,20,1,1,33,1,4,1,4.13
136500,2,2,360,20,2,1,48,1,5,1,3.88
151236,1,2,360,20,1,1,34,1,5,1,4.25
228664,1,2,360,19,2,1,40,1,5,1,4.13
209292,1,2,360,20,2,2,54,1,5,1,4.38
232416,2,2,360,20,2,1,48,1,5,2,4.25
80004,1,2,360,20,2,2,30,1,5,1,4.25
164892,2,2,360,20,2,1,37,1,5,11,3.88
79080,2,2,360,20,2,1,60,1,5,1,4
183888,1,2,360,20,2,2,56,1,4,1,4.13
161172,1,2,360,20,1,1,34,1,5,1,3.88
114192,1,2,360,20,2,1,35,1,5,7,4.25
47194,2,2,360,19,2,1,65,1,5,1,4
148580,1,2,360,20,2,3,38,1,5,1,4
41952,1,2,360,20,1,2,26,1,5,1,4.38
85524,1,2,360,19,1,3,37,1,5,1,3.88
64368,1,2,360,20,1,2,41,1,5,1,4.5
150000,1,2,360,20,2,1,40,1,4,1,4
128585,2,2,240,20,2,1,60,1,5,1,3.88
92580,1,2,360,20,1,3,28,1,4,11,4.13
142956,1,2,156,20,2,1,48,1,5,1,3.5
130176,1,2,360,20,2,1,36,1,5,1,4.25
129000,2,2,180,20,2,1,49,1,5,1,3.5
63792,1,2,360,20,2,2,62,1,5,1,4.25
181565,1,2,360,20,2,1,70,1,4,1,3.88
140715,2,2,180,20,2,1,50,1,5,1,3.5
348011,1,2,360,20,2,1,71,1,5,1,4.25
98604,1,2,240,20,2,1,87,1,5,1,4.13
51996,1,2,240,20,2,2,56,1,5,1,3.88
150120,1,2,360,20,2,1,60,1,5,1,4.38
71554,2,2,360,20,2,2,57,1,4,1,4.63
44320,2,2,360,20,2,2,54,1,4,1,4.5
52000,2,2,360,20,2,1,32,1,5,1,4.38
145332,1,2,360,20,2,1,42,1,5,1,4.38
48936,2,2,360,20,2,2,78,1,5,1,4.63
130049,2,2,240,20,2,1,53,1,5,7,4
330066,2,2,240,20,2,1,39,1,5,1,3.88
115004,1,2,360,20,1,1,30,1,5,1,4.25
290640,2,2,360,20,2,1,43,1,5,1,4
280152,1,2,360,20,2,1,35,1,5,1,4.13
172749,2,2,180,20,2,1,43,1,5,6,3.5
269712,1,2,360,20,1,1,57,1,5,1,4.25
125033,1,2,360,20,1,2,49,1,5,1,4.13
83584,2,2,180,20,2,3,35,1,4,1,3.13
134092,1,2,360,20,2,2,42,1,4,12,4.25
72773,2,2,360,20,2,1,47,1,4,1,4.5
79899,1,2,360,20,1,1,25,1,4,11,4.25
101006,2,2,240,20,2,1,34,1,5,1,4.25
146648,1,2,360,20,2,1,41,1,5,1,4.38
93126,1,2,360,20,2,1,39,1,5,1,4.25
291639,2,2,240,20,2,1,52,1,3,1,3.75
161772,1,2,360,20,2,1,52,1,5,1,4.13
144382,2,2,180,20,2,1,47,1,4,1,3.38
71775,1,2,360,20,2,1,54,1,5,1,4.13
192074,1,2,180,20,2,2,56,1,3,2,3.63
58370,1,2,360,20,2,1,59,1,5,1,4.13
141121,1,2,180,20,2,1,54,1,3,1,3.38
100098,1,2,180,20,2,1,73,1,5,1,3.75
144360,1,2,360,20,2,3,41,1,5,1,4
76373,1,2,360,20,2,2,64,1,5,1,4
45167,1,2,180,20,2,3,62,1,5,1,3.5
58818,1,2,360,20,2,2,66,1,5,1,4.25
294000,1,2,360,20,1,2,31,1,5,1,4
234720,1,2,240,20,2,1,45,2,5,1,3.88
234672,1,2,360,20,2,1,27,1,3,1,4.13
49514,2,2,360,20,2,1,39,1,5,1,4.38
128412,1,2,360,20,2,1,53,1,3,1,4.13
75720,1,2,360,20,2,1,50,1,5,7,4.13
52450,1,2,240,20,1,2,38,1,5,1,4
132439,2,2,360,20,2,2,38,1,4,1,4.38
106970,1,2,360,20,1,1,41,1,5,1,4.38
343662,1,2,360,20,1,1,32,1,5,1,4.25
226512,2,2,240,20,2,1,41,1,5,1,3.88
205000,1,2,180,20,1,1,45,1,5,1,3.25
106670,2,2,240,20,2,1,44,1,5,1,3.88
130860,1,2,360,19,2,1,49,1,5,1,4.38
151032,2,2,240,20,2,1,70,1,5,1,4
94992,2,2,180,20,2,2,29,1,3,1,3.25
182204,1,2,360,20,2,1,34,1,4,1,4.25
63341,2,2,240,20,2,2,67,2,4,1,4.13
149350,1,2,360,20,1,1,37,1,4,1,4.38
135000,1,2,360,20,2,1,31,1,5,1,4.25
153332,2,2,360,20,2,2,50,1,4,1,4.13
163565,1,2,360,20,2,1,33,1,4,1,4
195000,1,2,360,20,2,3,41,1,4,12,4.5
182177,1,2,360,20,2,1,54,1,5,1,4.13
96000,1,2,360,20,2,1,42,1,4,1,4.13
131780,1,2,360,20,2,2,30,1,2,1,4.13
156396,2,2,360,20,2,1,33,1,5,1,4.38
219516,2,2,360,20,2,1,67,1,5,1,3.88
78836,1,2,360,20,1,1,25,1,4,1,4.25
196500,1,2,360,20,2,1,44,1,5,1,4
318669,1,2,360,20,2,1,42,1,3,1,4.38
190000,2,2,360,20,2,1,48,1,4,2,4.38
144971,1,2,360,20,1,1,51,1,5,1,4
265219,2,2,180,20,2,2,38,1,4,1,3.63
218648,1,2,360,20,2,1,66,1,5,1,4.38
151762,1,2,360,20,2,2,56,1,5,1,4.13
316176,2,2,360,20,2,1,67,1,5,1,4.13
246911,2,2,360,20,2,1,63,1,5,1,4.13
200000,2,2,360,20,2,1,35,1,5,1,4
180792,2,2,240,20,2,3,64,1,5,1,3.63
187332,1,2,360,20,2,1,36,1,5,7,4.5
111513,1,2,360,20,2,1,34,1,5,1,4.13
336330,2,2,360,20,2,1,51,1,4,2,4.25
155533,1,2,360,20,2,1,47,1,4,1,4.13
184286,2,2,360,20,2,1,63,1,4,1,4.13
513912,1,2,360,20,2,1,62,1,5,1,4.5
124696,1,2,240,20,2,1,42,1,5,1,3.75
170000,2,2,360,20,2,1,37,1,5,1,4.25
232967,1,2,360,20,2,1,49,1,5,1,4.13
133548,2,2,240,20,2,2,50,1,5,1,3.63
208000,1,2,360,20,1,1,29,1,3,1,4.13
108786,2,2,360,20,2,1,37,1,3,1,4.38
153620,1,2,360,20,2,1,33,1,4,1,4
181320,2,2,360,20,2,1,41,1,4,1,4.13
244375,1,2,360,20,2,1,56,1,4,1,4.25
55184,2,2,360,20,2,2,53,1,4,1,3.88
148594,1,2,360,20,2,1,42,1,5,1,4.13
144068,2,2,360,20,2,2,65,1,5,11,4.25
214140,1,2,360,20,2,2,38,1,5,1,4.5
332884,2,2,360,20,2,2,66,1,5,1,4.13
190056,1,2,360,20,2,1,47,1,5,1,4.38
111283,1,2,360,20,2,1,40,1,5,1,4.13
75499,2,2,240,20,2,1,39,1,5,1,3.88
190000,1,2,360,20,2,1,39,1,5,1,4.5
146661,1,2,360,20,2,1,31,1,5,1,4.13
94716,2,2,360,20,2,1,40,1,4,1,4.13
103744,2,2,360,20,2,1,43,1,4,1,4.38
104324,1,2,240,20,1,2,30,1,5,1,3.63
93897,2,2,360,20,2,1,43,1,4,1,4.5
100536,1,2,360,20,2,2,47,1,4,1,4.13
91000,2,2,360,20,2,2,49,1,5,1,4.5
121389,2,2,360,20,2,1,33,1,5,1,4.38
123337,2,2,360,20,2,1,73,1,4,1,3.88
125616,2,2,360,20,2,2,44,1,4,1,4.13
87096,2,2,240,20,2,1,47,1,4,1,3.75
132104,1,2,360,20,2,1,38,1,5,7,4.13
101525,1,2,360,20,2,3,59,1,5,1,4
197916,1,2,360,20,2,1,42,1,5,1,4.38
145500,2,2,240,20,2,2,31,1,4,1,3.75
125196,2,2,240,20,2,1,31,1,5,1,3.63
152477,1,2,360,20,1,1,28,1,5,1,4.38
88714,2,2,360,20,2,1,52,1,5,1,4.25
73956,1,2,360,20,2,1,68,1,5,1,4.38
99996,1,2,360,20,1,1,24,1,5,1,4.13
125958,1,2,360,20,2,1,31,1,5,1,4.5
67782,1,2,360,20,1,1,39,1,5,1,4.25
106080,2,2,240,20,2,1,36,1,5,1,3.75
101496,2,2,240,20,2,2,54,1,4,1,3.88
93588,2,2,360,20,2,2,67,1,5,1,4.25
250000,2,2,360,20,2,2,44,1,5,1,4.13
76137,2,2,360,20,2,2,44,1,5,1,4.38
84212,2,2,360,20,2,2,57,1,5,1,4.38
38772,1,2,360,20,2,2,83,1,5,2,4.13
98808,2,2,240,20,2,2,47,1,5,1,3.88
142325,1,2,360,20,2,1,35,1,3,1,4.13
148289,2,2,360,20,2,2,36,1,4,1,4.25
76679,1,2,360,20,1,2,28,1,5,1,4
143760,1,2,240,20,2,2,48,1,4,1,3.88
100234,2,2,360,20,2,1,46,1,5,11,4.13
138000,1,2,360,20,2,1,30,1,5,1,4.38
88496,1,2,360,20,2,1,30,1,5,1,4.38
85250,1,2,360,20,2,1,32,1,5,1,4.38
213675,2,2,360,20,2,1,43,1,5,6,4.63
133928,2,2,360,20,2,1,45,1,5,1,4.25
44004,1,2,360,20,2,2,60,1,3,1,4
44256,1,2,360,20,2,2,50,1,4,1,4
80000,2,2,360,20,2,2,61,1,4,1,4.13
53560,1,2,360,20,1,1,27,1,4,1,4
97560,1,2,360,20,2,2,50,1,5,1,4
90291,1,2,360,20,2,2,26,1,5,1,4.13
147086,1,2,360,20,2,2,62,1,5,1,4.13
74194,1,2,360,20,2,1,43,1,5,1,4.13
79033,1,2,360,20,2,1,39,1,5,1,4.25
170940,1,2,360,20,2,1,55,1,5,1,4.38
42522,1,2,360,20,2,2,63,1,5,6,4
92376,1,2,360,20,2,1,68,1,5,1,4.25
96124,1,2,360,20,2,1,66,1,5,1,3.88
150096,1,2,240,20,1,1,25,1,4,1,3.75
135924,1,2,360,20,1,1,31,1,3,1,4.5
145152,1,2,360,20,2,1,57,1,5,1,3.88
200004,1,2,360,20,1,1,35,1,4,1,4.13
60169,2,2,360,20,2,2,49,1,5,1,4.38
225000,2,2,240,20,2,1,39,1,5,1,4
148022,1,2,360,20,2,2,27,1,5,1,4.25
200249,2,2,360,20,2,1,67,1,4,1,4.13
273030,1,2,240,20,2,3,53,1,5,1,3.75
109680,1,2,360,20,2,1,35,1,5,1,4.38
126048,2,2,360,20,2,2,48,1,3,1,4.38
85000,2,2,360,20,2,2,56,1,4,1,4.13
35412,2,2,240,20,2,1,46,1,5,1,3.88
118680,2,2,360,20,2,2,59,1,5,1,4.38
308500,1,2,360,20,2,1,37,1,5,1,4
146819,1,2,360,20,2,1,39,1,4,1,4.63
113200,1,2,360,20,1,1,30,1,5,1,4.13
127925,2,2,240,20,2,1,45,1,5,1,4
201420,1,2,360,20,2,1,43,1,5,1,4.13
200280,2,2,240,20,2,1,42,1,5,1,3.75
91267,2,2,360,20,2,1,47,1,5,1,4.13
136692,1,2,360,20,1,1,26,1,5,1,4.13
219656,1,2,360,20,1,2,32,1,5,1,4.25
183815,1,2,360,20,1,1,35,1,5,1,4.13
117252,1,2,360,20,2,1,46,1,5,1,4.25
386011,2,2,240,20,2,1,67,1,5,1,4
188122,2,2,360,20,2,1,76,1,5,1,4.25
584604,1,2,360,20,1,1,53,1,4,1,4.13
148882,1,2,360,19,1,1,37,2,5,1,4.5
138000,2,2,360,20,2,2,50,1,5,1,4
107120,2,2,360,20,2,1,48,1,5,1,4.13
86424,2,2,240,20,2,1,46,1,4,1,3.63
71568,2,2,360,19,2,1,31,1,4,1,4.25
124992,1,2,360,19,2,1,49,1,4,1,4.25
174192,1,2,360,19,2,1,28,1,4,1,4.38
97596,1,2,360,19,2,2,50,1,4,1,4
183684,1,2,360,19,2,1,54,1,5,1,3.75
83508,1,2,360,19,2,1,26,1,5,1,4.13
147936,1,2,360,19,2,1,44,1,5,1,4.25
128436,2,2,240,19,2,1,38,1,4,1,3.63
72000,1,2,360,19,2,1,26,1,4,1,4.13
69024,1,2,360,19,2,2,32,1,5,1,4.13
87816,1,2,360,19,2,1,36,1,4,1,4.13
102840,2,2,240,19,2,1,48,1,4,7,3.75
141780,1,2,360,19,1,1,35,1,5,1,4.13
124992,1,2,360,19,1,1,35,1,4,1,4.13
178416,1,2,360,19,2,1,70,1,4,1,3.88
155160,1,2,360,19,1,1,32,1,5,2,4.25
123948,2,2,360,19,2,1,39,1,4,1,4.13
107376,1,2,360,19,2,1,30,1,5,1,4
199440,1,2,360,19,2,1,58,1,5,1,4.25
109596,1,2,360,19,2,1,62,1,5,1,4.25
100944,1,2,360,19,2,1,34,1,5,1,4.13
107136,1,2,360,19,2,1,30,1,5,1,4.13
166392,1,2,360,19,2,1,30,1,5,1,4.25
73920,1,2,360,19,2,1,25,1,5,1,4.13
139236,2,2,360,19,2,1,62,1,3,1,4.25
124980,1,2,360,19,2,1,58,1,5,1,4.13
183600,1,2,360,19,2,1,35,1,5,1,4.25
80232,1,2,360,19,2,1,35,1,5,1,4.25
150492,1,2,360,19,1,2,27,1,5,1,4.13
112596,1,2,360,19,2,1,34,1,5,1,4.25
143952,1,2,360,19,2,1,39,1,5,1,4.5
70944,1,2,360,19,2,2,63,1,5,1,4.13
85284,1,2,360,19,2,1,44,1,4,7,4.38
65952,1,2,360,19,2,1,34,1,5,1,4.13
166788,1,2,360,19,2,1,36,1,5,1,4.13
186000,1,2,360,19,2,1,46,1,5,1,4.13
116184,1,2,360,19,2,1,33,1,5,1,4.38
51660,1,2,240,19,2,2,55,1,5,1,3.75
81528,1,2,360,19,2,2,57,1,3,1,4.38
89484,1,2,360,19,2,2,47,1,3,1,4.13
110160,1,2,360,19,2,1,36,1,3,1,4
79080,1,2,360,19,2,1,33,1,3,1,4.5
69600,1,2,360,19,1,1,47,1,4,1,4.25
102516,2,2,360,19,2,2,43,1,4,1,4.38
62400,1,2,360,19,2,1,23,1,4,1,4.13
38472,2,2,360,19,2,1,60,1,4,1,4.38
87840,2,2,240,19,2,2,41,1,4,1,3.88
56424,1,2,360,19,2,1,29,1,4,1,4.25
61440,1,2,360,19,2,1,37,1,4,1,4.13
144000,1,2,360,19,2,2,59,1,5,1,4.13
87708,2,2,360,19,2,2,43,1,5,1,3.88
61272,1,2,360,19,2,1,33,1,5,1,4.38
54996,1,2,360,19,2,2,32,1,5,1,4
85356,2,2,360,19,2,2,59,1,5,1,4.25
51876,1,2,360,19,1,1,31,1,5,1,4.5
58992,1,2,360,19,2,1,26,1,5,7,4.25
45372,1,2,360,19,2,1,27,1,5,1,4.13
51168,1,2,360,19,2,1,34,1,5,1,4.13
88704,2,2,360,19,2,1,47,1,5,1,4.13
42000,1,2,360,19,2,2,28,1,5,1,3.88
48000,1,2,360,19,2,2,29,1,5,1,4.25
86304,1,2,360,19,2,2,36,1,5,2,4.25
53916,1,2,360,19,2,2,41,1,5,2,4.13
66492,1,2,360,19,2,2,47,1,5,1,4.13
46860,1,2,360,19,2,2,46,1,5,1,4.13
67776,1,2,360,19,2,2,40,1,5,1,4.13
69900,1,2,360,19,2,2,43,1,5,1,4.13
60012,1,2,360,19,2,2,40,1,5,1,4.13
120000,1,2,360,19,2,2,31,1,5,1,4.13
65100,1,2,360,19,2,2,72,1,5,1,4.13
64992,1,2,360,19,2,2,53,1,5,1,4.25
47112,1,2,360,19,2,2,64,1,5,1,4.13
56472,1,2,360,19,2,1,30,1,5,1,4.25
50652,1,2,360,19,2,2,66,1,5,1,4.13
87099,1,2,360,19,1,1,67,2,5,1,4.38
129089,1,2,360,20,1,2,36,1,5,7,4.38
51996,1,2,360,19,1,2,37,1,4,1,3.88
88800,1,2,360,19,2,2,46,1,5,1,4.13
177600,1,2,360,19,2,1,38,1,5,1,4.13
57681,4,2,360,19,2,1,46,1,4,1,4.25
234302,2,2,240,19,2,1,43,1,4,11,3.75
129888,1,2,240,19,2,1,47,1,5,1,3.63
111544,4,2,360,19,2,1,52,1,5,1,4.25
64836,1,2,360,19,2,1,28,1,5,2,4.13
99996,2,2,360,19,2,1,54,1,5,1,4.5
44484,2,2,360,19,2,1,29,1,5,1,4.25
74384,1,2,360,19,2,1,58,1,4,1,4.38
102232,1,2,360,19,1,1,53,1,4,1,4.38
92000,1,2,360,19,1,1,28,1,3,1,4.13
47840,1,2,360,19,2,2,56,1,5,1,4.13
37440,2,2,360,19,2,1,40,1,5,1,4.38
86709,2,2,240,19,2,2,41,1,5,1,3.88
99992,2,2,360,19,2,2,31,1,5,11,4.13
103092,1,2,360,19,1,1,26,1,4,1,4.38
108501,2,2,360,19,2,2,46,1,4,1,4.38
205977,2,2,360,19,2,1,57,1,5,2,4.13
57903,1,2,360,19,2,1,37,1,5,1,4.13
165420,1,2,360,19,2,1,36,1,5,6,4.25
113148,1,2,180,19,1,2,29,1,3,1,3.13
51615,1,2,240,19,1,1,26,1,4,1,4
185568,1,2,360,19,2,1,43,1,4,1,4.13
41292,2,2,180,19,2,2,31,2,5,1,3.38
66192,1,2,360,19,2,1,30,1,5,1,4.25
42504,1,2,360,19,1,2,32,1,4,1,4.13
41088,1,2,360,19,2,1,31,1,4,1,4.5
316368,1,2,360,19,2,1,35,1,5,2,4.25
250000,1,2,240,19,2,1,37,1,5,1,3.75
61188,1,2,360,19,1,1,27,1,5,1,4.13
109704,1,2,240,19,2,2,31,1,5,2,3.75
59640,2,2,360,19,2,1,35,1,5,1,4.25
194712,1,2,360,19,2,1,59,1,5,1,4.13
120360,1,2,360,19,2,1,53,1,5,1,4.13
44328,2,2,360,19,2,1,64,1,4,1,4.63
78072,1,2,360,19,2,1,50,1,5,1,4.5
57600,1,2,240,19,1,2,33,1,5,6,3.88
103080,1,2,360,19,2,1,30,1,5,1,3.88
44436,2,2,360,19,2,1,55,1,5,1,4.25
92748,1,2,240,19,2,1,49,1,5,1,3.88
165540,2,2,360,19,2,2,42,1,4,1,4
105347,1,2,360,19,1,2,33,2,4,1,4.38
75796,1,2,360,19,1,1,35,1,4,1,3.88
104952,1,2,360,19,2,3,41,1,5,1,4.38
55240,2,2,360,19,2,1,67,2,5,1,4.63
56700,2,2,360,19,2,1,71,2,5,1,4.63
153683,1,2,180,19,1,3,41,1,5,11,3.5
72748,1,2,180,19,2,2,56,1,5,1,3.75
104420,2,2,360,20,2,1,54,2,5,1,4.38
186924,1,2,240,19,2,2,53,1,5,1,3.88
201996,2,2,180,19,2,1,40,2,5,1,3.5
79608,1,2,360,19,2,2,61,1,5,1,4.25
207840,1,2,360,19,2,2,46,1,5,1,4.25
